0.598018,0.568681,1.103846,0.605500
0.173905,0.695250,0.347057,0.944013
0.649713,1.129618,0.531877,1.270356
0.849391,0.889001,0.724328,0.704731
-0.184428,0.336917,-0.011276,0.585680
-1.301147,-1.489903,-1.297166,-1.524707
1.536430,1.576040,1.411367,1.391770
0.927752,1.449098,1.100905,1.697860
1.606615,1.964315,1.049893,1.288389
0.903617,0.746056,0.890425,0.344129
0.529651,1.050997,0.702804,1.299759
0.862643,0.833306,1.368471,0.870125
-0.439489,0.081856,-0.266337,0.330618
0.495618,0.853318,-0.061104,0.177392
1.016050,0.874091,0.689713,0.491603
-0.443689,-0.404079,-0.568752,-0.588349
-0.476409,-0.118709,-1.033131,-0.794635
1.701227,1.613117,2.125569,1.349541
1.576038,1.418476,1.562845,1.016549
-0.231269,0.248636,-0.349106,0.389373
-0.395175,-0.325669,-0.379061,-0.445696
-0.118655,-0.343360,-0.041471,-0.276454
1.953068,2.310768,1.396346,1.634842
0.995686,0.907576,1.420028,0.644000
0.261347,0.103785,0.248154,-0.298142
0.379888,0.350551,0.885716,0.387370
-0.048461,0.431444,-0.166298,0.572181
-1.158158,-0.678252,-1.275994,-0.537515
0.746157,0.521452,0.823341,0.588358
1.249373,1.161263,1.673715,0.897687
-0.294244,-0.518948,-0.217059,-0.452043
1.011890,1.081396,1.028004,0.961370
0.340702,0.311365,0.846530,0.348185
0.885035,0.727474,0.871843,0.325547
1.757962,1.569206,1.761943,1.534402
1.289748,1.811093,1.462900,2.059856
1.374875,1.217314,1.361682,0.815387
1.590885,1.448926,1.264548,1.066438
-0.267454,0.212451,-0.385291,0.353189
1.213995,1.025239,1.217976,0.990435
-0.527125,-0.005780,-0.353973,0.242983
1.249355,1.318862,1.265470,1.198835
0.239396,0.050640,0.243377,0.015836
0.390821,0.430431,0.265758,0.246162
0.174387,0.213997,0.049324,0.029728
1.325645,1.183687,0.999309,0.801199
0.667745,1.025444,0.111023,0.349518
0.232178,0.090219,-0.094158,-0.292269
0.772767,0.684657,1.197109,0.421081
0.204202,0.273709,0.220317,0.153682
1.670561,1.582451,2.094904,1.318875
-0.233890,-0.263226,0.271938,-0.226407
1.018410,0.860848,1.005217,0.458921
-1.235155,-1.377114,-1.561492,-1.759602
0.540602,0.315898,0.617787,0.382803
0.636022,0.478460,0.622829,0.076533
0.146081,0.503781,-0.410640,-0.172145
1.329231,1.850576,1.502383,2.099338
0.917402,1.275102,0.360681,0.599176
2.061250,1.903689,2.048058,1.501762
1.734056,1.803562,1.750170,1.683536
0.771497,0.841003,0.787611,0.720976
0.526464,0.368902,0.513271,-0.033025
0.290599,0.648299,-0.266123,-0.027627
0.257818,0.169707,0.682160,-0.093868
0.714274,0.626164,1.138616,0.362588
-0.134449,-0.323205,-0.130468,-0.358009
0.205351,0.244961,0.080288,0.060691
0.921997,0.697293,0.999181,0.764198
1.341064,1.252954,1.765407,0.989378
1.858500,1.700939,1.845308,1.299012
0.913528,1.434873,1.086680,1.683636
-0.678790,-0.321090,-1.235512,-0.997016
-0.607377,-0.086031,-0.434224,0.162731
0.534927,0.377366,0.521735,-0.024561
1.259274,1.101712,1.246081,0.699785
0.811387,0.850998,0.686325,0.666728
-0.159770,-0.348526,-0.155789,-0.383330
1.052557,1.410257,0.495836,0.734331
0.569649,0.609259,0.444586,0.424990
-0.265326,-0.490031,-0.188142,-0.423125
0.398096,0.878001,0.280259,1.018738
-0.259839,0.220066,-0.377676,0.360803
1.585768,1.497658,2.010111,1.234083
1.202826,1.014070,1.206807,0.979265
0.523884,1.003789,0.406047,1.144526
1.466848,1.536354,1.482962,1.416328
2.074614,1.917052,2.061421,1.515125
-0.339709,0.140196,-0.457546,0.280934
0.621996,1.101901,0.504159,1.242639
0.718511,1.076211,0.161790,0.400285
0.908945,0.766986,0.582608,0.384498
0.991216,1.060722,1.007330,0.940695
-0.166562,-0.308521,-0.492898,-0.691009
1.341579,1.199620,1.015243,0.817132
0.566210,0.377454,0.570191,0.342650
0.446240,0.288679,0.433048,-0.113248
1.143229,1.182839,1.018166,0.998570
0.687042,0.498286,0.691023,0.463482
-0.252800,0.227105,-0.370637,0.367842
1.363550,1.174794,1.367531,1.139990
0.810200,1.167900,0.253479,0.491974
0.048161,-0.039950,0.472503,-0.303525
1.213442,1.693347,1.095606,1.834085
1.233339,1.591039,0.676617,0.915113
0.420105,0.278146,0.093768,-0.104342
-0.401880,-0.431217,0.103948,-0.394398
1.549805,1.589415,1.424742,1.405146
1.676436,2.034135,1.119714,1.358209
0.289774,0.147815,-0.036563,-0.234673
1.288666,1.131105,1.275474,0.729178
0.426868,0.338758,0.851210,0.075182
0.487600,0.845300,-0.069121,0.169374
0.732214,0.801721,0.748329,0.681694
0.247753,0.218417,0.753581,0.255236
-1.018218,-1.242923,-0.941034,-1.176017
0.645576,1.166921,0.818728,1.415683
0.315454,0.227344,0.739796,-0.036232
0.744975,0.520270,0.822159,0.587176
1.269685,1.627385,0.712963,0.951459
-0.886689,-0.406784,-1.004526,-0.266047
0.260679,0.782024,0.433831,1.030786
0.091388,0.003278,0.515730,-0.260298
1.235597,1.715502,1.117761,1.856240
-0.238585,0.241320,-0.356421,0.382058
1.370295,1.228337,1.043959,0.845849
0.856308,0.925814,0.872422,0.805788
0.459958,0.271202,0.463939,0.236398
0.896147,0.754188,0.569811,0.371700
1.232477,1.074916,1.219285,0.672989
-0.196886,-0.226222,0.308942,-0.189403
0.116972,0.156582,-0.008091,-0.027688
1.204448,1.562147,0.647726,0.886222
0.009293,-0.020044,0.515121,0.016775
1.359465,1.717165,0.802743,1.041239
0.705972,0.676635,1.211800,0.713454
0.780479,0.820089,0.655416,0.635819
0.473508,0.994853,0.646660,1.243616
-0.276630,-0.418589,-0.602966,-0.801077
0.689318,0.601208,1.113660,0.337632
0.810601,1.290506,0.692764,1.431243
-0.387189,-0.575945,-0.383208,-0.610749
1.160327,1.130990,1.666155,1.167810
0.229310,0.298817,0.245425,0.178790
0.796563,1.276469,0.678727,1.417206
0.755283,0.613324,0.428946,0.230836
-0.237638,-0.462342,-0.160454,-0.395437
0.878311,1.399656,1.051463,1.648419
-0.283832,0.196073,-0.401668,0.336811
0.241361,0.083800,0.228169,-0.318127
0.409616,0.449226,0.284553,0.264956
0.910274,0.949885,0.785212,0.765615
0.221734,0.701639,0.103898,0.842377
1.735184,1.774794,1.610121,1.590525
0.302343,0.341953,0.177280,0.157684
1.436092,1.294133,1.109755,0.911645
0.735794,0.647684,1.160136,0.384108
1.973449,2.013059,1.848386,1.828789
0.044710,-0.144046,0.048691,-0.178850
-1.076111,-0.554766,-0.902959,-0.306004
0.547468,0.405509,0.221131,0.023021
0.726680,1.206585,0.608843,1.347322
1.308136,1.119380,1.312117,1.084576
0.759696,1.117396,0.202975,0.441470
0.643124,0.454368,0.647105,0.419564
0.736336,1.094036,0.179615,0.418110
1.047532,0.858776,1.051513,0.823971
0.651232,0.462476,0.655213,0.427672
-0.025594,0.495752,0.147559,0.744514
0.889691,0.700935,0.893672,0.666131
-0.239572,-0.327682,0.184770,-0.591258
0.716440,0.491736,0.793625,0.558641
0.000432,0.521777,0.173584,0.770539
0.909919,1.267619,0.353197,0.591693
0.681612,0.524051,0.668420,0.122124
0.003403,-0.185353,0.007384,-0.220157
0.466877,0.324918,0.140540,-0.057570
-0.006834,0.473071,-0.124670,0.613809
1.031169,0.889210,0.704832,0.506722
0.405917,0.217161,0.409898,0.182357
0.197383,0.008627,0.201364,-0.026177
0.926537,0.897200,1.432364,0.934019
0.464674,0.322715,0.138337,-0.059773
0.213380,0.734726,0.386533,0.983488
0.401910,0.923255,0.575062,1.172017
-0.116543,-0.258502,-0.442880,-0.640990
-1.058954,-0.579049,-1.176791,-0.438312
0.712695,0.752305,0.587632,0.568035
1.635581,1.493622,1.309244,1.111134
0.724380,1.082080,0.167658,0.406154
-1.306843,-0.949144,-1.863565,-1.625070
0.710558,0.485853,0.787742,0.552759
-0.733455,-0.212110,-0.560303,0.036653
0.800526,0.642964,0.787333,0.241037
-0.863642,-0.383737,-0.981479,-0.243000
1.479821,1.337862,1.153484,0.955374
2.098159,2.167666,2.114274,2.047639
0.959909,0.817950,0.633572,0.435462
1.913939,1.771980,1.587602,1.389492
0.387379,0.867284,0.269542,1.008022
-1.488266,-1.517602,-0.982438,-1.480783
-0.017603,0.051904,-0.001489,-0.068123
-0.107941,0.413404,0.065211,0.662167
0.468004,0.989349,0.641156,1.238112
0.420871,0.778571,-0.135850,0.102645
1.458056,1.497666,1.332993,1.313396
-0.292806,0.187099,-0.410643,0.327836
0.023304,0.062914,-0.101759,-0.121356
1.562817,1.920517,1.006095,1.244591
-0.141549,0.379796,0.031603,0.628559
0.996299,0.838738,0.983106,0.436811
1.286259,1.355765,1.302373,1.235739
0.949791,1.471137,1.122944,1.719899
0.648783,0.506824,0.322447,0.124336
0.932411,0.972021,0.807348,0.787751
0.116452,-0.072304,0.120433,-0.107108
1.669157,1.639821,2.174985,1.676640
0.617766,0.460204,0.604573,0.058277
0.536316,0.605823,0.552431,0.485796
0.618262,1.139608,0.791415,1.388370
2.119176,1.961615,2.105983,1.559688
1.066028,1.105638,0.940965,0.921369
0.856994,1.214694,0.300273,0.538768
0.680998,1.160903,0.563162,1.301641
0.774185,0.843692,0.790300,0.723665
-0.680276,-0.768386,-0.255934,-1.031962
0.289663,0.201553,0.714006,-0.062023
1.711987,1.751597,1.586924,1.567327
0.433275,0.291316,0.106939,-0.091172
0.490162,0.265457,0.567346,0.332363
0.557028,1.036933,0.439191,1.177670
-0.326139,0.031561,-0.882861,-0.644365
0.488011,0.458674,0.993839,0.495493
0.944896,1.302596,0.388174,0.626670
0.177148,0.698493,0.350300,0.947256
0.026493,0.066103,-0.098570,-0.118166
-0.677974,-0.866730,-0.673993,-0.901534
0.968380,0.779624,0.972362,0.744820
0.916409,0.727653,0.920390,0.692849
0.821065,0.663504,0.807873,0.261577
1.034357,0.876796,1.021164,0.474868
0.562700,0.474590,0.987042,0.211014
1.257150,1.296760,1.132087,1.112490
0.230485,0.005781,0.307669,0.072686
0.306447,0.148885,0.293254,-0.253042
0.898744,0.869408,1.404572,0.906227
0.069347,-0.018764,0.493689,-0.282339
0.312803,0.155241,0.299610,-0.246686
0.769098,0.580342,0.773079,0.545537
1.009485,0.784780,1.086669,0.851686
0.645620,0.616284,1.151448,0.653103
-0.902422,-0.931759,-0.396594,-0.894940
1.654096,1.465340,1.658077,1.430536
0.044468,0.402168,-0.512254,-0.273758
-0.494735,-0.683491,-0.490754,-0.718295
0.895755,0.671051,0.972939,0.737956
-1.203783,-1.361345,-1.216976,-1.763272
0.145513,0.503213,-0.411209,-0.172713
-0.236667,-0.167160,-0.220552,-0.287187
0.417438,0.938783,0.590590,1.187546
0.643903,1.123808,0.526066,1.264545
0.543470,0.354714,0.547451,0.319910
0.630612,0.700119,0.646727,0.580092
0.294966,0.070261,0.372150,0.137167
-0.193346,-0.382102,-0.189364,-0.416906
0.434336,0.245580,0.438317,0.210776
-0.257566,-0.217956,-0.382629,-0.402225
-0.221967,-0.363926,-0.548304,-0.746414
0.433719,0.473329,0.308656,0.289059
-0.043553,0.314147,-0.600274,-0.361779
0.846523,0.916030,0.862638,0.796003
1.022210,1.379910,0.465488,0.703984
0.069463,0.138970,0.085578,0.018943
0.081971,-0.006139,0.506313,-0.269715
-0.577893,-0.097988,-0.695729,0.042750
-0.000372,-0.189128,0.003609,-0.223933
0.252031,0.163921,0.676373,-0.099655
1.739411,2.097111,1.182689,1.421185
0.413592,0.256030,0.400399,-0.145897
-0.429118,-0.617874,-0.425137,-0.652678
0.587142,0.429581,0.573949,0.027654
0.499652,0.310896,0.503633,0.276092
1.290758,1.066053,1.367942,1.132959
-0.458479,-0.388973,-0.442365,-0.509000
0.073623,-0.014487,0.497966,-0.278063
-0.845251,-1.034007,-0.841270,-1.068812
0.644263,0.614926,1.150090,0.651745
1.907027,1.749466,1.893834,1.347538
2.226387,2.068826,2.213195,1.666899
-0.627338,-0.147432,-0.745174,-0.006695
1.372642,1.284532,1.796984,1.020956
2.195745,2.053786,1.869409,1.671298
0.417894,0.275935,0.091558,-0.106553
1.482580,1.293824,1.486561,1.259020
0.088552,0.446252,-0.468170,-0.229674
0.947591,1.468936,1.120743,1.717698
0.857869,0.927375,0.873983,0.807348
2.264968,2.304578,2.139905,2.120308
-0.617629,-0.096283,-0.444476,0.152479
-0.251707,-0.476411,-0.174522,-0.409506
0.432085,0.343975,0.856427,0.080399
0.489248,0.300492,0.493229,0.265687
1.714687,1.754298,1.589625,1.570028
2.368389,2.280278,2.792731,2.016703
1.377439,1.446946,1.393553,1.326919
0.522469,0.591975,0.538583,0.471949
2.007364,1.849803,1.994171,1.447875
-0.482221,-0.570331,-0.057878,-0.833907
0.551944,1.031849,0.434108,1.172587
1.675924,1.518363,1.662732,1.116436
-0.495159,0.026186,-0.322007,0.274948
0.637844,1.159189,0.810996,1.407952
-0.752821,-0.782158,-0.246994,-0.745339
-0.168838,-0.393543,-0.091654,-0.326637
0.806692,0.664733,0.480355,0.282245
1.939506,1.979117,1.814444,1.794847
-0.637946,-0.862650,-0.560762,-0.795745
0.841350,0.683788,0.828157,0.281861
-0.353145,0.004554,-0.909867,-0.671372
-0.449067,-0.478404,0.056761,-0.441585
0.646280,1.003980,0.089558,0.328054
0.304529,0.079825,0.381714,0.146730
0.528472,0.386514,0.202136,0.004025
0.690455,1.048154,0.133733,0.372229
0.087737,-0.054222,-0.238599,-0.436710
0.720874,0.496169,0.798058,0.563075
1.593642,1.451683,1.267306,1.069195
0.403448,0.261489,0.077111,-0.120999
1.084403,0.859698,1.161587,0.926604
1.045571,1.085181,0.920508,0.900911
-0.463982,-0.106282,-1.020704,-0.782208
0.841455,0.910961,0.857569,0.790934
0.413035,0.892940,0.295198,1.033677
0.050253,0.530158,-0.067584,0.670896
-0.026544,0.013066,-0.151607,-0.171203
0.889983,0.860646,1.395811,0.897465
0.979822,1.337522,0.423100,0.661596
1.869588,1.840251,2.375415,1.877070
0.177662,0.699007,0.350814,0.947770
0.471128,0.282372,0.475109,0.247568
1.712077,1.751688,1.587015,1.567418
0.405898,0.217142,0.409879,0.182338
1.697124,1.555165,1.370787,1.172677
1.153511,0.995950,1.140319,0.594023
0.582424,0.622034,0.457361,0.437765
1.510653,1.285949,1.587837,1.352854
1.925776,1.837666,2.350118,1.574090
0.424503,0.199799,0.501688,0.266704
0.084903,0.564809,-0.032933,0.705546
0.890415,0.748456,0.564078,0.365968
1.599881,1.457922,1.273544,1.075434
-0.754338,-0.783674,-0.248510,-0.746855
1.880345,2.360250,1.762509,2.500988
-2.162198,-1.682293,-2.280035,-1.541556
1.227343,1.198007,1.733171,1.234826
1.222959,1.193622,1.728786,1.230441
0.491538,0.302782,0.495519,0.267978
1.371886,1.214325,1.358694,0.812398
-0.156287,0.323618,-0.274123,0.464356
0.610094,0.649704,0.485031,0.465434
0.883331,0.952837,0.899445,0.832811
0.590413,0.365709,0.667598,0.432614
1.638815,1.550705,2.063157,1.287129
0.763439,0.621480,0.437103,0.238992
1.238158,1.096199,0.911821,0.713711
-0.617432,-0.646769,-0.111605,-0.609950
1.207814,1.119704,1.632156,0.856128
0.269945,0.339452,0.286060,0.219425
0.173423,0.085313,0.597765,-0.178263
1.308934,1.151373,1.295741,0.749446
0.665875,1.187221,0.839028,1.435983
0.809341,0.848951,0.684278,0.664681
0.372135,0.183379,0.376116,0.148575
0.207674,0.565373,-0.349048,-0.110552
1.472088,1.247384,1.549272,1.314289
0.163912,0.203522,0.038849,0.019252
0.894907,0.964413,0.911021,0.844387
1.272123,1.341630,1.288238,1.221603
0.497368,0.355409,0.171032,-0.027079
-0.253295,-0.410857,-0.266488,-0.812784
-0.531942,-0.010597,-0.358790,0.238165
1.116220,0.927464,1.120201,0.892660
0.896403,0.738842,0.883210,0.336915
1.621960,1.979660,1.065238,1.303734
-0.560026,-0.648136,-0.135683,-0.911712
0.697557,0.668220,1.203385,0.705040
0.623631,0.663241,0.498568,0.478972
0.927905,1.407810,0.810068,1.548547
0.808336,0.666377,0.481999,0.283889
-0.450405,-0.479742,0.055423,-0.442923
-0.809341,-0.329436,-0.927178,-0.188699
0.629191,0.440435,0.633172,0.405631
-0.111635,-0.269197,-0.124828,-0.671124
0.988820,1.058326,1.004934,0.938299
0.372350,0.183594,0.376331,0.148790
0.686983,1.208328,0.860135,1.457091
-0.303289,0.176616,-0.421126,0.317353
0.481496,0.839196,-0.075226,0.163270
0.385761,0.907106,0.558913,1.155869
-0.594715,-0.752277,-0.607908,-1.154204
0.611843,0.582507,1.117671,0.619326
1.153291,1.123955,1.659119,1.160774
-0.522940,-0.043034,-0.640776,0.097703
1.214152,0.989447,1.291336,1.056353
0.768638,0.680528,1.192980,0.416952
1.500077,1.411967,1.924419,1.148391
0.573540,0.348836,0.650724,0.415741
-0.359821,-0.389157,0.146007,-0.352338
1.118145,0.976186,0.791808,0.593698
1.253589,1.224252,1.759416,1.261071
-0.840297,-0.869634,-0.334469,-0.832814
1.269318,1.627018,0.712597,0.951092
0.886245,0.728683,0.873052,0.326756
0.063042,0.132549,0.079157,0.012522
-0.818571,-0.338666,-0.936407,-0.197928
-0.076291,0.445054,0.096861,0.693816
0.878265,0.689509,0.882246,0.654704
0.337349,0.195390,0.011012,-0.187098
0.382931,0.158227,0.460115,0.225132
0.797871,0.837481,0.672808,0.653211
-0.571919,-0.532309,-0.696982,-0.716579
-0.026558,0.042948,-0.010444,-0.077078
0.315724,0.385230,0.331838,0.265204
0.910363,0.721607,0.914344,0.686803
0.617314,0.686821,0.633429,0.566794
1.984335,1.896225,2.408678,1.632650
1.722008,1.761619,1.596946,1.577349
1.039008,0.897050,0.712672,0.514562
0.372453,0.441960,0.388568,0.321933
-0.307267,-0.237761,-0.291153,-0.357787
1.060924,0.836219,1.138108,0.903125
0.464867,0.986212,0.638019,1.234975
-0.500066,-0.688822,-0.496085,-0.723626
-0.426354,-0.068654,-0.983076,-0.744580
0.960965,1.482311,1.134118,1.731073
-0.057701,-0.087038,0.448127,-0.050219
0.951285,0.990895,0.826222,0.806625
-0.077140,-0.165250,0.347203,-0.428825
0.594337,1.074243,0.476501,1.214980
-0.249629,-0.438385,-0.245648,-0.473190
0.157403,-0.031353,0.161384,-0.066157
0.231354,0.270964,0.106292,0.086695
1.570942,1.413380,1.557749,1.011453
0.457842,0.497452,0.332779,0.313183
0.695151,1.216496,0.868303,1.465259
0.474383,0.285627,0.478364,0.250823
-0.444812,-0.474148,0.061016,-0.437329
1.768183,1.543478,1.845367,1.610384
1.974750,1.886640,2.399092,1.623064
0.033147,-0.054963,0.457490,-0.318538
-0.719658,-0.748995,-0.213831,-0.712176
1.800339,1.611583,1.804320,1.576779
0.346827,0.386437,0.221764,0.202167
0.776957,1.134656,0.220235,0.458730
0.301199,0.076495,0.378384,0.143400
0.770214,0.839720,0.786328,0.719693
0.096503,0.617849,0.269656,0.866611
-0.082701,0.397204,-0.200538,0.537941
0.796722,0.607966,0.800703,0.573162
1.609181,1.467222,1.282844,1.084734
-0.006677,0.062830,0.009438,-0.057197
0.643823,1.001522,0.087101,0.325596
1.289697,1.811042,1.462849,2.059805
1.379194,1.859099,1.261357,1.999836
1.474002,1.332043,1.147665,0.949555
0.191970,-0.032735,0.269154,0.034171
0.389230,0.910575,0.562382,1.159337
0.806999,0.649438,0.793806,0.247510
-0.364100,-0.324490,-0.489163,-0.508760
0.864990,0.723031,0.538654,0.340543
1.407838,1.887743,1.290001,2.028480
0.367660,0.279550,0.792002,0.015974
1.306737,1.376243,1.322851,1.256216
0.033372,-0.054738,0.457715,-0.318313
0.695178,0.470474,0.772362,0.537379
-0.515490,-0.035585,-0.633327,0.105152
0.361465,0.332128,0.867293,0.368948
0.609490,1.089395,0.491653,1.230133
0.466899,0.309338,0.453707,-0.092589
0.396336,0.754035,-0.160386,0.078109
0.798639,0.838249,0.673576,0.653979
0.127231,0.097894,0.633058,0.134713
1.428820,1.286861,1.102483,0.904373
0.900682,0.711926,0.904663,0.677122
0.706430,1.186335,0.588593,1.327073
0.158031,-0.066674,0.235215,0.000232
-0.332452,-0.420562,0.091891,-0.684137
1.238439,1.596138,0.681717,0.920212
1.058275,1.127782,1.074390,1.007755
1.054815,1.534720,0.936979,1.675458
1.246011,1.603711,0.689290,0.927785
-0.181637,0.339709,-0.008484,0.588471
1.200662,1.240272,1.075599,1.056003
1.042546,0.900587,0.716210,0.518099
1.668856,2.026556,1.112134,1.350630
-0.324913,-0.549618,-0.247729,-0.482712
1.467005,1.309444,1.453813,0.907517
0.604829,1.126174,0.777981,1.374936
0.872504,0.784394,1.296846,0.520818
0.559053,0.628560,0.575168,0.508533
0.296912,0.776817,0.179076,0.917555
-0.217760,0.262145,-0.335597,0.402883
0.832408,1.190108,0.275686,0.514182
0.741935,0.517230,0.819119,0.584136
0.350561,0.208602,0.024225,-0.173886
-0.351173,-0.380509,0.154655,-0.343690
1.043569,1.014232,1.549397,1.051051
-0.097787,-0.127124,0.408041,-0.090305
1.088685,1.000575,1.513027,0.736999
0.758344,1.116044,0.201622,0.440118
0.252065,0.731970,0.134228,0.872707
-0.613090,-0.801846,-0.609109,-0.836650
-1.698830,-1.728166,-1.193002,-1.691347
0.332323,0.690023,-0.224399,0.014097
1.649302,2.129207,1.531466,2.269945
0.915337,0.827227,1.339679,0.563651
-0.049847,0.471498,0.123305,0.720261
0.511261,0.423151,0.935604,0.159576
1.002319,1.071826,1.018434,0.951799
0.666818,1.146723,0.548981,1.287460
0.974403,0.945066,1.480231,0.981885
0.851908,0.891519,0.726846,0.707249
0.541475,1.021380,0.423638,1.162117
0.470521,0.441184,0.976349,0.478003
0.187686,0.709032,0.360839,0.957794
1.333175,1.191216,1.006839,0.808728
-0.530029,-0.718785,-0.526048,-0.753589
1.583306,1.425745,1.570114,1.023818
0.302922,0.660621,-0.253800,-0.015305
0.881817,0.921427,0.756754,0.737157
0.662453,1.142358,0.544616,1.283096
1.115692,1.155302,0.990630,0.971033
-0.012499,0.467406,-0.130336,0.608144
1.569010,1.427051,1.242673,1.044563
0.805391,0.580687,0.882575,0.647592
0.059870,-0.128886,0.063851,-0.163690
-0.185789,-0.116283,-0.169675,-0.236310
-0.043428,0.477917,0.129724,0.726680
1.217327,1.697232,1.099490,1.837969
-0.028384,-0.185945,-0.041577,-0.587873
0.643686,0.418981,0.720870,0.485887
1.611887,2.091792,1.494051,2.232530
0.291802,0.067097,0.368986,0.134003
1.180367,1.701713,1.353520,1.950475
0.264182,0.234845,0.770009,0.271664
0.682847,0.458142,0.760031,0.525048
-0.164337,-0.252447,0.260005,-0.516023
0.802451,1.282356,0.684614,1.423093
1.267393,1.179283,1.691735,0.915707
-0.006098,0.351602,-0.562820,-0.324324
1.037703,1.107210,1.053818,0.987183
0.385005,0.160301,0.462189,0.227206
-0.409126,0.070779,-0.526963,0.211516
0.751675,1.231580,0.633839,1.372318
-0.775307,-0.295402,-0.893143,-0.154664
-0.187306,-0.216642,0.318522,-0.179823
1.729675,1.572114,1.716482,1.170187
0.210667,-0.014038,0.287851,0.052868
2.019039,1.877080,1.692702,1.494592
0.489028,0.558534,0.505142,0.438507
0.109050,-0.079706,0.113032,-0.114510
0.463153,0.820852,-0.093569,0.144927
0.991555,0.833994,0.978362,0.432067
0.144203,-0.044553,0.148184,-0.079358
1.165087,1.023128,0.838750,0.640640
-0.639157,-0.159252,-0.756994,-0.018515
1.629298,1.668909,1.504236,1.484639
-0.240209,-0.464913,-0.163024,-0.398008
-1.043769,-1.232525,-1.039788,-1.267329
1.393137,1.251178,1.066801,0.868690
-0.201708,-0.343667,-0.528044,-0.726155
-1.327116,-1.551820,-1.249932,-1.484915
-0.285290,0.072410,-0.842012,-0.603516
1.054427,0.966317,1.478769,0.702741
0.251221,0.731126,0.133384,0.871863
0.739735,0.515031,0.816920,0.581936
-0.192228,-0.416932,-0.115043,-0.350027
-1.047586,-0.526240,-0.874433,-0.277478
-0.235533,0.285813,-0.062380,0.534575
0.356607,0.327270,0.862434,0.364089
1.048527,1.528432,0.930690,1.669169
0.560442,0.335738,0.637627,0.402643
0.145121,-0.043635,0.149102,-0.078440
0.559418,0.530081,1.065246,0.566900
-0.054952,-0.243708,-0.050971,-0.278512
0.845214,0.914721,0.861329,0.794694
0.151506,0.509206,-0.405216,-0.166720
-0.053189,0.426716,-0.171026,0.567453
-0.131807,0.225892,-0.688529,-0.450033
0.330148,0.399654,0.346262,0.279627
0.634714,0.492755,0.308378,0.110267
0.779719,1.301064,0.952871,1.549827
0.970044,1.039551,0.986159,0.919524
0.808466,0.720356,1.232808,0.456780
0.340625,0.311288,0.846453,0.348107
0.746229,1.267574,0.919381,1.516337
-0.225348,0.254557,-0.343184,0.395295
